Name,Price,Mileage,Doors,Horsepower,Seats,Year,Cabriolet,Black,ImageId
VOLVO V70 D3 Momentum,52900,1000,5,163,5,2010,False,False,a77b1f26-dc96-45ae-8f5d-4151c66fd6ca
NISSAN Micra C+C 1.4 acenta,12500,52000,2,88,4,2006,True,False,d3c74e55-bec5-4183-b516-31c7a3480b65
NISSAN Note 1.6 i-Way,16900,10000,5,110,5,2011,False,False,9d1389c1-b3d3-4e35-814c-ffd404a8f23d
AUDI Q7 3.0 TDI quattro,54900,70500,5,239,5,2009,False,False,dd317ba6-a97c-421a-9d64-08cb3a2df8ce
VW Sharan 1.4TSI BlueM Comf.,49950,3500,5,150,4,2010,False,True,6e3370d8-0985-41ac-acb2-f1452dc07cc6
TOYOTA Auris 2.0 D-4D Linea Sol,18900,51400,5,126,5,2007,False,False,447e763a-5b04-4807-b4c6-ef14ce7be2e7
MAZDA 6 2.0 16V Exclusive Pack,19600,36300,5,147,5,2008,False,True,3e91ebb6-54df-4ed7-9591-241f73574e5c
RENAULT Wind 1.2 16V T Dynam.,15600,20800,2,101,2,2010,False,False,43e2d76c-85e2-4fd7-aa7d-68710a71f5e7
BMW 525d ,19900,120500,4,177,5,2006,False,False,fd23d476-46fb-4333-96b7-9a3a42bdeff1
SKODA Octavia 2.0 TDI Ambiente,12900,152000,5,140,5,2007,False,False,3da97e85-58b8-4594-a8d6-8acd932cfd96
ASTON MARTIN DB9,65800,45000,2,457,4,2004,False,False,7caefaf5-7016-41a1-9398-8f0da5cb7cf0
TOYOTA Avensis 2.0 D4 VVT-i Sol,14950,87750,5,147,5,2006,False,False,3a6b41c9-8d2f-44de-9373-548f8f7b7740
BMW X5 4.4i,29800,41900,5,286,5,2000,False,True,9329456f-0f27-445b-b0bd-db0be6802ab5
AUDI A6 3.0,16900,105900,4,220,5,2003,False,False,e2b90c32-b01f-4b95-92f7-d25beac7df1e
TOYOTA Avensis 2.0i D4  Sol Automatique,14300,70000,4,147,5,2003,False,False,b8300ce5-aab3-4225-a758-8312090e21ba
MG MGF 1.8i,9900,63800,2,120,2,1999,True,False,1534141f-3e87-49a6-af9f-c1eed0cc032c
AUDI A4 Avant 1.9 TDI,7900,188000,5,130,5,2004,False,False,2cb613f7-f1c4-410b-a062-8444f70f3b60
SUZUKI Ignis 1.3 TD GL Top,10200,67000,5,70,5,2005,False,False,6eb2f12f-ef37-4812-907c-a446f9d7526b
NISSAN Cube 1.6,14800,37000,5,110,5,2010,False,False,1eb0408b-9738-476b-9d05-882c78475a82
JAGUAR S-Type 3.0 V6 Executive,11900,142000,4,238,5,2000,False,False,396e5612-b6b6-4000-b769-f7cd3b6e690b
AUDI A1 1.4 TFSI Ambition,39900,16000,3,122,4,2010,False,False,5557eeb3-fc00-4f16-abd8-75645da5e7e9
MERCEDES-BENZ C 350 El+®gance 4Matic,26800,65000,4,272,5,2006,False,False,a2e5539b-a4b4-4383-a28a-ffb5d25b419c
TOYOTA Yaris 1.8 TS,15900,24970,5,133,5,2008,False,False,b40f325b-b943-4e56-9b65-c6ceae6b641a
FORD Mondeo 2.5i V6 ST200,7500,105500,4,205,5,2000,False,False,a71e6d9b-a06c-421d-aba6-58879bbbf0d2
VOLVO S40 D4 Momentum,39500,9000,4,177,5,2011,False,False,8d3e39d3-cace-4f8f-94e5-b384276e9311
SEAT ALHAMBRA 2.0 Stella,27900,12,5,115,7,2013,False,False,4ce95da2-acee-4012-9db8-6d6970e623fd
SEAT IBIZA 1.4 16V 100 Sport,14500,16500,3,100,5,2008,False,False,0c9d24ff-0161-48b9-8fff-a153cc78fa99
SEAT ALHAMBRA 1.9 TDI 115 Family,19500,13000,5,115,7,2003,False,False,21a4f039-8cee-450f-9795-855c5e6cf945
SKODA OCTAVIA Combi 1.9 TDI 105 Adventure 4x4,26000,1,5,105,5,2013,False,False,a3387eba-ea9b-464d-be1a-65104f072f75
BMW 520 i Touring 24V ABS dAiB Adv.,15900,128566,5,170,5,2002,False,False,b0d9a40c-0bdf-4335-8057-cf72697481bc
FIAT STILO 2.4 20V Dynamic,14500,46500,5,170,5,2003,False,False,bfdd8638-cced-495a-8522-eaa08a46a66f
PEUGEOT 206 CC 1.6 Platinum Edition,23990,1,2,109,4,2013,True,False,41a624e4-24ea-4374-ab8d-f3754a590799
MERCEDES-BENZ S 600 V12 ZAS lang,46900,54500,4,367,5,2001,False,False,94c84431-4e81-4913-84e1-c7ca00457335
AUDI A6 Avant 2.4 E V6 30V quattro,14800,138800,5,165,5,2000,False,False,ff1cffe7-1727-4ea3-bdca-70b8b1323d31
BMW 318 i Touring,29899,22000,5,143,5,2007,False,True,0048514b-1eae-4b98-b869-e058eb7abf79
RENAULT ESPACE 2.0 Aliz+®,9900,112786,5,114,7,1998,False,True,00f19d48-4dd2-449c-be4e-74a23e27de87
SKODA OCTAVIA Combi 1.9 TDI 105 DPF Ambiente,9900,156950,5,105,5,2007,False,False,099caa8d-b827-4ffb-bef9-70432c6c4c33
VOLVO S40 1.8 16V,6950,129900,4,122,5,2000,False,False,f0074927-f7a1-4327-9170-021be5f1ba56
SEAT IBIZA 1.4 16V Signo,11900,36000,3,75,5,2005,False,False,0ca3c608-3c65-41e7-a224-3edad1242141
VOLVO V70 D5 Kinetic,39900,35100,5,205,5,2010,False,True,5e3d539d-41f6-4c48-828c-62ddd5f621c2
FIAT Stilo 2.4 20V GT,5900,84000,3,170,5,2004,False,True,2a3d2013-8ad6-4499-a384-fc3661d4f105
HONDA Accord 2.0i,12500,80000,4,155,5,2004,False,False,bcd3e19b-919e-44b5-86d3-c812dd397117
CITROEN Berlingo 2.0 HDi X-TR,5200,195000,5,90,5,2006,False,False,51d37ef6-a7bd-45bc-8ec7-f9dfe19a4628
VW Polo 60 Comfortline,4900,71000,5,60,5,2000,False,False,7248bd51-f640-4f4f-8281-404cf9fe488f
MAZDA Premacy 2.0i-16V Family,5900,130000,5,130,5,2003,False,False,cea0782c-7c9d-4b1c-b5a1-9b43ce8c0de9
PEUGEOT RCZ 1.6 Turbo,29900,12000,2,200,4,2010,False,True,3c16e1d3-8cb6-4295-b76d-b8f1c4e05a43
TOYOTA Corolla 1.6 Linea Terra,4900,160400,5,110,5,1998,False,False,e49ad700-64b8-4430-9cd9-8ea6e2cf8975
RENAULT Laguna 1.9dCi Expression,6900,143600,5,131,5,2006,False,False,d732d27f-fee2-4edb-9c74-2baecdad71d2
FORD S-MAX 2.0i 16V Carving,25500,16500,5,145,5,2009,False,False,93416d6e-e523-4bc5-8c49-45ae361e292e
BMW 316 ti Advantage Compact,7900,74000,3,115,5,2003,False,False,0d4dc10a-cd62-4e42-91f7-17e88e425fcc
TOYOTA Yaris Verso 1.5 Sol,12900,101000,5,105,5,2005,False,False,6044ffb8-41e1-41c2-89f2-3e3da11d7d9b
VW Touran 1.6 TDI Comfort,32900,5,5,105,5,2013,False,False,1d00ca2f-599c-4b72-8f1a-877d195ea870
AUDI A4 Avant 3.0 V6 quattro,22900,86000,5,220,5,2004,False,True,7a7709a8-5b05-4158-ae30-70ccd8d2f713
FIAT Bravo 1.6 JTD Emotion,12900,40000,5,120,5,2009,False,False,f53e48e3-ee20-4011-a5e7-659a3ced7497
FIAT Punto 1.2 16V ELX,5400,172000,3,80,5,2001,False,True,17f8c8b0-ff07-4d0a-9bab-1d5db0255f5b
VW Sharan 2.0TDI BlueM Comf.,33900,43000,5,140,5,2010,False,False,3a2e12e4-1ae2-43cb-8f77-26364145dc92
MERCEDES-BENZ CLK 220 CDI El+®gance,29800,59100,2,150,4,2006,False,False,8655cdb9-ae1d-421f-a0a1-493aeaf0e0fe
MERCEDES-BENZ Viano 3.0 CDI Trend L,49900,35200,5,224,6,2010,False,False,0b4cd225-58ec-4650-b4d4-5393c354dd66
ALFA ROMEO GTV 2.0 TS 16V,4400,75600,2,150,4,2001,False,False,2b3c6703-4900-4e70-a154-990d9e3b9eb3
OPEL Agila 1.0 Enjoy,12400,19000,5,65,5,2010,False,False,929a30fb-0bd4-4f63-bfeb-09498ed679bd
FORD Tourneo Connect 1.8 LWB,10990,96500,4,115,5,2003,False,False,27571173-6dd7-49e9-8194-044f7a4c093f
ASTON MARTIN V8 Vantage 4.7,109800,17300,2,426,2,2009,False,True,53d17c78-b6e5-4544-832b-cb9a1559fa38
OPEL Vectra 2.2 Diamond,19900,35000,5,155,5,2008,False,False,9b24d864-41d5-4929-98e0-a50807187c58
LOTUS Evora 3.5 V6,76900,7500,2,280,4,2011,False,True,9727ff6a-f5ab-485e-afdf-237b0f917afa
CITROEN C2 1.4i Stop&Start,7900,53000,3,88,4,2006,False,True,65265d80-0c14-4428-844e-e5160e397bf7
OPEL Corsa 1.4 Swing S-Tec,3900,175000,3,60,5,1998,False,False,c804f460-93ae-44e8-b0d4-e1f07ce7154b
FIAT 500 1.2 Pop,14900,1,3,70,4,2010,False,False,223f5760-4a93-4400-9c9e-26f7889acb82
BMW 325d Touring,25800,50000,5,197,5,2008,False,False,d44db8b1-f0bb-4e18-a623-11633491d08a
BMW 330xi Touring,28900,53000,5,258,5,2006,False,False,db113b47-dff2-4c70-bc10-5b3a4717c39d
VW Passat CC 3.6 V6 FSI 4M.,38480,50000,4,300,4,2009,False,True,f15eaf04-6d89-4805-9516-5cfbdcb95304
BMW 135i,41700,38000,2,306,4,2009,False,True,f235b8ce-cdc1-4b9a-befc-8dd53cfda87a
HONDA Civic 1.3 iDSi IMA,8500,125000,4,83,5,2004,False,False,74b0bcad-4ae2-4b6b-a51f-415981f94606
MERCEDES-BENZ A 170 L CDI Classic,6900,96876,5,95,5,2002,False,False,88b15da1-df0e-4bc2-8c44-e2288e318da6
BMW 320d Touring,9999,135500,5,150,5,2004,False,False,db42f468-473d-414d-ba2d-85a881b27ad6
PEUGEOT 207 SW 1.6 16V Outdoor,18500,39000,5,120,5,2009,False,False,5853bb42-4fa0-4a67-adaa-230f6a083372
BMW 316 i Advantage,8300,134000,4,115,5,2002,False,False,50629772-5aa7-4b9b-81f3-3211763c0a50
VOLVO S60 2.0T Momentum,43900,4500,4,203,5,2012,False,False,1c16dca6-6c1d-4bc7-9ebe-10a1ef9fce39
MASERATI Quattroporte 4.2,34800,73900,4,400,5,2004,False,False,0e6eb7ae-16f2-4960-a6ad-86268be2534a
OPEL Corsa 1.2 16V Top,3500,150000,3,65,5,2000,False,False,aba83fa8-baeb-4d22-b0df-8be5c1ea8f25
FERRARI F360 Modena Berlinetta,99800,28400,2,400,2,2000,False,False,b513078a-f28e-4879-9d14-a15fc7127640
VW Polo 1.6 16V Young&Fresh,8900,89000,5,105,5,2007,False,False,f910ad81-63a5-46fb-9e89-87dd18fa9a04
RENAULT Twingo 1.2 16V T GT,9500,24000,3,101,4,2007,False,False,a1f7e38f-1f24-4074-8e3a-9511850c2c10
CITROEN C4 2.0i 16V VTR Pack,9900,67000,3,136,5,2005,False,False,64adc99b-4f71-4aa3-9ca9-785145303601
SEAT Leon 1.6 Shake,15500,55000,5,102,5,2008,False,False,8ca482fb-600f-4f96-9d3b-b5f118adef87
AUDI A3 1.9 TDI-PD Ambition,6900,189000,3,100,5,2002,False,False,1e11ae6c-deae-4891-b23b-2b9f574bef5e
SEAT Ibiza ST 1.2 TSI Sport,18800,10000,5,105,5,2012,False,False,10f6d575-67a4-482c-8262-03d569c942fa
LAMBORGHINI Gallardo 5.0 V10 Coup+®,149500,6900,2,500,2,2004,False,False,f47434d8-9adb-4008-bb68-f393143d23d0
NISSAN Note 1.6 acenta,15800,18990,5,110,5,2010,False,False,1ae128de-286a-400f-b8aa-c365a209110a
BMW X5 3.0i,19900,115000,5,231,5,2004,False,False,25389cdb-52eb-4e0e-a8ee-91ea6769b325
PEUGEOT 206 2.0 16V GTI,3500,207600,3,136,5,2001,False,True,5ab16f1a-c494-4eb3-a4f0-3fffa7851c21
TOYOTA Yaris 1.3 Linea Luna,12500,54000,5,87,5,2008,False,False,cd53978b-79a4-437b-be2f-4107750035d4
AUDI A1 1.4 TFSI Ambition,26900,14000,3,122,4,2012,False,False,26181de3-45eb-4d5d-9f0b-93d4b68d9101
ALFA ROMEO 159 SW 2.4JTD,23900,58000,5,200,5,2009,False,False,dfb44220-35c7-4d0a-88db-21ed866c60e8
VOLVO C30 T5 Summum,31900,9000,3,230,4,2010,False,True,a97d18b1-ffe4-4d67-80d8-af5c90a1d6f2
SUZUKI Kizashi 2.4 GL Top 4WD,29900,17000,4,178,5,2010,False,False,ed0b2b7e-2c7b-4acf-ae56-71e8565af7a7
ALFA ROMEO Brera 2.2 JTS Sky,16800,62500,3,185,4,2006,False,False,f55cc9f7-8e76-461f-aad2-fde5a66196d2
RENAULT TWINGO 1.5 dCi Diesel,8900,80000,3,65,4,2007,False,False,c1dc5fc8-a365-4f88-84f1-d03a0fc75c5f
FERRARI F360 Spider,79800,26800,2,400,2,2001,True,False,9831ff86-0281-43c7-86be-a569dc9de9c0
TOYOTA Land Cruiser 3.0TD L.Luna,53500,6000,3,173,5,2010,False,True,de5abdc5-e078-4d4f-b430-7b455f6dfb96
OPEL Meriva 1.6i TP Cosmo,14300,24000,5,105,5,2009,False,True,0a16df52-49ca-4f08-a8f9-460531c3f2c5
FIAT Bravo 1.6 JTD Emotion,15900,34000,5,120,5,2008,False,False,7bdd8baa-c0e0-4d43-80a7-3552243ed30d
VOLVO S40 T5 Momentum,15900,92600,4,220,5,2007,False,True,c9eae5f3-9659-48dc-b445-cbc0d7842523
CITROEN C5 2.2 HDi Ambiance ,6999,162000,5,133,5,2003,False,False,4329792e-ae2c-471a-8f51-17ad171c2f9d
BMW 330i,22500,55000,4,258,5,2005,False,False,f7bccfe2-c5f0-40ec-a5a6-d147330366e6
FIAT Punto 1.8 16V HGT,5900,94000,3,131,5,2001,False,True,06bec4ae-0c85-49fd-ab29-460e6c259013
TOYOTA Auris 2.2 D-4D CP L.Sol P,14500,44100,5,177,5,2007,False,False,0f76c0d3-2bb3-41d1-958f-684cf98039c4
RENAULT Sc+®nic 2.0 16V Dynamique,4899,119000,5,135,5,2003,False,False,d639e623-fb3e-4705-a2a6-bbb01ea1d72c
HONDA Civic 2.0i Type-R Plus,25900,9000,3,201,4,2009,False,False,f61ec5d5-48ac-4c44-becc-8794b85d91a8
CITROEN C5 3.0 V6 Exclusive A,6500,106700,5,208,5,2001,False,False,abf5a370-b923-4c1e-bd05-5ed7a7f34f21
VOLVO V50 1.8 16V Flexifuel Kinetic,21900,16000,5,125,5,2008,False,False,51005afc-fc8f-48b6-9fb4-6b912ba8929c
MITSUBISHI Pajero Sp. 2.5TD Intense,15800,111000,5,115,5,2005,False,True,36153772-0662-4653-9acd-ed996611e4a7
SKODA Octavia 1.6TDI Adven. 4x4,26900,32300,5,105,5,2010,False,True,e237dfdc-e1c8-4a92-b8eb-3ef4a65961b8
MAZDA 6 2.3 16V Sport,12900,76000,5,166,5,2006,False,False,0934dd12-3bfa-4ecf-b9f7-2ca39e87e1f2
SMART Fortwo passion mhd,17900,22000,3,71,2,2010,False,True,e698ec9d-94aa-4886-ad67-65018f77221a
FIAT Punto 1.8 16V Emotion,4800,133500,5,131,5,2002,False,False,3a5fa472-3dba-4074-8e07-47fc33b6fa3a
VW Eos 2.0 FSI,18800,49800,2,150,4,2006,True,False,2c6e7d92-cd10-4140-a313-e0d829717ed2
OPEL Zafira 2.2i Enjoy,12900,122000,5,150,7,2005,False,False,934969c4-11c9-46a0-b380-e8a19c8ddd37
RENAULT Laguna 3.0dCi Monaco GP,43800,9800,2,235,5,2010,False,False,22b79efa-0990-41a2-bfdc-a9fa5a3d0321
RENAULT M+®gane CC 2.0T GT,32800,9500,2,180,4,2011,True,False,68abbdd2-d36a-4a39-bb6c-de8ce7fdf5bf
VOLVO V60 2.0T Momentum,34900,37800,5,203,5,2011,False,False,b30b0924-d854-4750-bd14-582ce595c91c
MAZDA 6 2.0 CD 16V Exclusive,9700,119000,5,121,5,2005,False,False,822c5e35-993e-43f8-ba5c-6f94174a41f9
MERCEDES-BENZ C 180 K BlueE White Star,39800,13500,5,156,5,2009,False,False,ec501abb-1094-4d95-9b3c-9154fd2fa31c
SMART Fortwo pulse,4800,88500,3,61,2,2002,False,False,1f2b6147-5850-4018-9cba-f4bb11547d03
SEAT Exeo 2.0 TDI Style,24900,33200,4,143,5,2009,False,True,df995cab-c9ed-4a82-a7de-f5449981f9d4
VOLVO V60 2.0T Summum,42900,20300,5,203,5,2011,False,False,e6aab999-872e-414b-baa2-612ea2b42b4f
FORD MONDEO 2.0 TDCi 163 Titanium,45880,45,5,163,5,2012,False,True,10f00ff3-5f4b-492b-9f66-0ffaedb4ffd5
FIAT Punto 1.8 16V Abarth HGT,4900,110000,3,131,5,2003,False,False,f2b42353-7875-49ff-b7c0-2ab9b6225ae5
CITROEN C4 PICASSO GD 1.6i Exclusive,24900,1,5,156,7,2010,False,False,7375ea67-c5e5-48a9-a0e3-f24c0b04d9a1
SUZUKI 1.3 16V TD GL Top,10500,29500,5,70,5,2007,False,False,02b25a13-3172-4949-97d1-bafb5f61f8aa
VOLVO V60 2.0T Kinetic,40900,9000,5,203,5,2012,False,False,d5d1a5a0-28a6-4773-b779-7133f9e4a2c0
AUDI RS4 Cabriolet 4.2 quattro,49800,34650,2,420,4,2006,True,True,57d2ce4e-e743-493a-8448-1fb42a4fba86
VOLVO V60 2.0T Summum,47500,100,5,203,5,2011,False,True,fd2f7cb9-8543-4a28-b7e6-d4a86b267b32
VOLVO S60 D5 AWD Momentum,49900,10,4,205,5,2010,False,True,9bc41556-6e1e-4b33-8b06-fc70709b1ee8
VOLVO S60 2.0T Momentum,39900,36500,4,203,5,2011,False,False,623389d5-ed20-46e3-b216-e5100f665187
AUDI A1 1.6 TDI Attraction,23900,16500,3,105,4,2010,False,False,b43d53af-efb9-455e-a21e-aabb029b4d26
MITSUBISHI Outlander 2.4-16 Intense,9855,151000,5,160,5,2007,False,False,d22a1353-0099-48ff-bd4d-2dbd7508c438
RENAULT Laguna 2.0dCi Expression,10900,88500,5,131,5,2008,False,False,eaa34735-b7f5-48f6-82f3-4ace902faae0
MERCEDES-BENZ SL 55 AMG,54000,64200,2,500,2,2003,True,True,1d5fa98d-93d3-47ba-bf26-4422a2661332
MERCEDES-BENZ CLK 200 K. Avantgarde,32800,35800,2,184,4,2009,False,True,4fd2182f-c711-402e-b0fa-d4fda1b4e290
BMW 550i xDrive GT,69999,50000,5,408,5,2010,False,False,0293b1da-6257-472f-9501-eee2c9db7752
AUDI A6 Avant 3.0 V6 TDI quatt,18900,140000,5,233,5,2006,False,True,ef29279f-c233-4f3b-9f2d-9fa64727faac
RENAULT Wind 1.2 16V T Dynam.,18900,9800,2,101,2,2011,False,False,cca5f53e-687b-4745-9913-ae51a959dd31
DAEWOO Tacuma 2000i CDX,5990,148000,5,121,5,2003,False,True,2119213b-9147-4422-965e-6f005a201100
TOYOTA Yaris 1.5 TS,7900,138000,3,106,5,2002,False,False,971415cb-5b07-4d9f-92b7-fc174509e5d1
AUDI A6 Avant 2.4 V6 ,16900,97800,5,177,5,2006,False,False,c694737b-8f34-435d-82b2-1a269eb706a6
MERCEDES-BENZ E 430 Avantgarde,13500,106000,4,279,5,2000,False,False,76a87ef4-1ff6-464d-886e-1bb850a47ee2
BMW 525d Touring,55500,19000,5,204,5,2011,False,False,2882f0fd-3b4c-4aaa-b05f-1eb64809a8d5
MERCEDES-BENZ E 420 Avantgarde,3999,130000,4,279,5,1996,False,False,eda48245-9a04-468f-a261-a255606ee235
VOLVO V50 2.4 Kinetic,17960,99000,5,140,5,2008,False,False,ae35dc23-53b4-4749-9bac-9182e6c19211
OPEL Corsa 1.4 16V Comfort,2800,118000,5,90,5,2002,False,False,75f030f4-4e0c-4c0c-a1f7-837fce8b1c52
VOLVO S60 2.0T Momentum,44900,1000,4,203,5,2011,False,False,4c7751ca-c8c8-4bff-b066-b3c881446097
OPEL Zafira 2.2i Enjoy,23800,17380,5,150,7,2010,False,False,e66351d8-24fb-4b3e-8914-ee579b47e843
MERCEDES-BENZ E 270 CDI Classic,17900,108000,4,177,5,2003,False,False,de5ce042-9693-4acf-a73f-b90a254bdf56
VW Passat CC 1.8 TSI,29900,7500,4,160,4,2009,False,True,2ec3fa52-f69f-454e-965d-5344a5bf06a5
OPEL Vectra 2.0i 16V Comfort,3500,171900,5,136,5,2000,False,False,c8a00317-90d4-48f6-af9a-8883393d1789
AUDI A3 1.6 FSI Ambition,20800,82000,3,116,5,2005,False,False,c1ac00f5-4ab1-40eb-9513-5a62c8b83fb3
MERCEDES-BENZ C 220 CDI Classic,9300,116850,4,143,5,2002,False,False,0d2ecaa0-7b1c-44c5-a9c1-628399b16637
TOYOTA iQ2 1.0,16900,10575,3,68,4,2009,False,True,20223a95-4894-4684-abfd-59e4b6146006
FERRARI F360 Spider,109000,31200,2,400,2,2001,True,False,bfe1e6a7-f52c-4aac-8d03-f99ddfe52f63
LAMBORGHINI Diablo 5.7 VT Roadster,159800,33500,2,492,2,1997,True,False,0877775d-e749-4e2d-9a60-232809f85f6c
BMW 320i,8800,92000,4,170,5,2001,False,False,804a90f7-38ef-422f-bfe8-0556604c62ae
VW Passat 1.8 T Comfort,8900,97000,4,150,5,2002,False,False,5babd12c-e1e5-4be6-a67e-dd779a413cc8
FORD Fiesta 1.25 16V Trend,10500,45000,5,82,4,2009,False,False,e745d04d-1784-4365-b9a1-c0bcfba7f472
OPEL Corsa 1.6 Turbo GSi,17500,25000,5,150,5,2008,False,True,c5899686-6304-44f6-8f1b-815f304d269c
TOYOTA Avensis 2.4 D4 VVT-i Sol,14900,82000,5,163,5,2006,False,False,f15b70ba-afa1-427c-a19b-8fdfae99be4d
ALFA ROMEO 147 2.0 16V Distinctive,5600,105200,3,150,5,2002,False,False,f087d20d-5476-4fcd-845a-23ea262f4e23
CHEVROLET Alero 3.4 V6 D,4900,176000,4,177,5,2000,False,False,e82a752d-20cc-41bb-8f7c-86b94124974b
VOLVO V50 DRIVe S/S Kinetic,24800,17500,5,109,5,2010,False,False,709788b5-6af8-4c99-90c5-1e02900c8549
MERCEDES-BENZ E 63 AMG,99800,15600,4,525,5,2009,False,False,f5e2fcb9-424f-4d06-b310-3a8c4c5b63bf
MERCEDES-BENZ A 170 Avantgarde,18900,26000,5,115,5,2009,False,False,896ab5a4-cac2-4d25-96b5-1fead25cff1a
FORD Mondeo 2.0 SCTi Carving,37990,100,5,203,5,2012,False,False,539a0306-9682-420c-aca3-f38ebcd2c18b
SAAB 9-5 2.0t BioPower Vector,29990,65000,5,150,5,2007,False,True,ca203e7c-d1f9-46d8-a169-29aabb42ec25
VOLVO S80 4.4 V8 AWD Executive,27900,80800,4,315,5,2007,False,False,7ef470ce-6ea7-49b5-8768-d37fc1331c65
BMW-ALPINA B5 4.4 V8,62900,51000,4,500,5,2006,False,False,96d4740b-93be-4f7b-af71-9f924ae172c8
CHEVROLET Nubira 1.8 16V CDX,15900,15300,5,121,5,2008,False,False,69a3cfff-6139-498e-8d19-909102999e9a
MERCEDES-BENZ B 160 MyStar,25800,29300,5,95,5,2011,False,True,0b2252ab-3432-4e10-bfee-5472a2d70710
BMW X3 3.0d,29900,54000,5,218,5,2006,False,False,7d12645c-417f-4299-b507-78deea1acf1c
ALFA ROMEO 159 3.2JTS Q4 Distinctive,22800,41100,4,260,5,2006,False,True,d9a2c06c-8745-44bd-8445-adbcd57c50a2
ASTON MARTIN DBS Coup+®,169800,19000,2,517,4,2009,False,False,3465f767-c5a6-45ff-8e5e-281b1e3afa4d
PORSCHE Boxster 2.5,19800,73200,2,204,2,1998,True,False,c145003d-9f2c-4750-a1f7-7c84f59414b3
SKODA Octavia 1.8 TSI Ambiente,25500,34000,5,160,5,2011,False,False,d6c393ba-a5a2-4d41-abef-c72aec9d5525
LEXUS IS F,69900,47000,4,423,4,2008,False,False,1f9ce342-ad0d-41bb-8ff2-1a773b88a72b
OPEL Vectra 2.8 T V6 Cosmo,19800,90600,4,230,5,2006,False,False,eaea6dfb-b0c9-487b-9c9c-3557627bb690
FERRARI 599 GTB,199000,25500,2,620,2,2008,False,False,f1e53cfd-222f-4d1a-9cbf-af277818d1de
SAAB 9-5 2.0t BioPower Vector,9900,150000,5,150,5,2007,False,False,7a3135b7-81ca-4feb-96d0-37d51098b179
SEAT Ibiza ST 1.2 TSI Style,17900,9900,5,105,5,2011,False,False,2fc2cd47-df87-4db8-b6e5-bdad5f7d7c0a
RENAULT CLIO Grandtour 1.2 TCE 100 Dynamique,16900,19650,5,100,5,2009,False,True,7b3427f8-87f0-4ee6-a40b-8234b2963fa1
ALFA ROMEO GT 2.0 JTS Distinctive,9900,129000,3,166,5,2004,False,False,89130cb7-922f-437c-b4f1-08da875ed396
AUDI A1 1.4 TFSI Ambition,28500,10500,3,122,4,2011,False,False,5022d1ef-3ea1-4fa5-9700-86c9d572fb30
VW Sharan 1.4TSI BMT Comfort,28900,51000,5,150,5,2010,False,True,9bdb9ffb-2c0b-444d-834a-a5220b849a1a
AUDI RS6 Avant 5.0 V10 quattro,89800,25400,5,580,5,2008,False,False,4b9d8579-6e35-4bff-a0af-d269a146c22e
VW Touran 1.6 FSI High,12400,133000,5,115,5,2005,False,False,e902282b-9deb-4107-871f-298d1fc5bbc8
AUDI RS6 Avant 5.0 V10 quattro,84800,40500,5,580,5,2008,False,False,e3035006-838a-465c-b887-a58b974b4a66
AUDI RS6 Avant 5.0 V10 quattro,84800,32800,5,580,5,2008,False,False,b141ae25-a638-4a1c-af22-d17a222b557d
BMW 325i,32600,40000,2,218,4,2007,True,False,1866844d-9c34-44aa-b23e-8121a0c03c7f
MERCEDES-BENZ SL-CLASS 280 Pagode,47800,65000,2,170,4,1968,True,False,5db27111-35a6-4737-8de9-7f1d010a9c3a
SMART Fortwo pulse mhd Automat,14700,5000,3,71,2,2011,False,False,efc7f33b-e745-44c6-9c29-f650bd661d51
BMW 330xi Touring,23400,63000,5,231,5,2002,False,False,f0dc6b63-b7f6-41fb-8c3d-3a4a6e333581
MERCEDES-BENZ S 350,28500,159800,4,272,5,2006,False,False,7e78dc71-f22b-458c-9838-32c21991531a
BMW 318Ci,14500,74600,2,143,4,2002,True,False,c2aa170f-aa95-4372-af49-982ac1a9d0ad
OPEL Astra 2.2i 16V Elegance,6900,107000,5,147,5,2003,False,False,f9b81b20-37f4-4b23-b5df-da0cfc88145d
VW Fox 1.2,9900,23000,3,55,4,2010,False,True,a120aa9d-c973-49e8-a52c-e2164841e07c
PORSCHE 911 Carrera 4,37900,128000,2,300,4,2000,False,False,afbcfc18-ee62-456d-a751-311ff48095ae
SMART Fortwo pulse,13000,34000,3,84,2,2010,False,False,cc81217a-0a6a-493e-a037-c56e53d84dc2
ALFA ROMEO Giulietta 2.0 JTDM Dist.,28800,19950,5,170,5,2011,False,False,2cec1515-db1f-4dad-aa24-fea461be2719
FERRARI F550 Maranello,69995,30500,2,485,2,1999,False,False,0fe9df18-b717-467c-a303-31106e573b22
VOLVO C30 1.6 Kinetic,25900,9000,3,101,4,2011,False,False,b4171d54-9c4a-43e2-beaa-700e9c2b2863
MERCEDES-BENZ E 240 El+®gance,6900,142000,4,170,5,1998,False,False,3d48bc1d-1fad-454b-82e6-08b22cf47e48
MAZDA 3 2.0 16V Sport,9900,108000,4,150,5,2004,False,False,709edc62-3844-4b68-aeac-ecd3774e17c4
VOLVO V60 D5 AWD Summum,59900,4000,5,205,5,2011,False,True,aaa26bab-f772-40d8-ac12-7879a465cfe4
VOLVO V60 D3 Kinetic,36900,18000,5,163,5,2011,False,False,b84c9670-7b31-436e-9ef0-f3d14b8c9e13
FIAT Seicento Team,3800,53000,3,54,5,2003,False,False,0f05d22c-1d49-480f-b1d1-2056612b209d
